,white,black,moves,white_agent,black_agent
0,0,1,"[{'move': 'd2d4', 'evaluation': 738.8, 'num_eval': 3110, 'time': 4.055652141571045}, {'move': 'e7e6', 'evaluation': 10, 'num_eval': -1, 'time': 0.00045180320739746094}, {'move': 'd1d3', 'evaluation': 663.7, 'num_eval': 9793, 'time': 16.537804126739502}, {'move': 'd7d5', 'evaluation': -15, 'num_eval': -1, 'time': 0.0008177757263183594}, {'move': 'e2e4', 'evaluation': 597.4, 'num_eval': 10504, 'time': 16.549947023391724}, {'move': 'c7c5', 'evaluation': -28, 'num_eval': -1, 'time': 0.00047707557678222656}, {'move': 'd3b5', 'evaluation': 644.3, 'num_eval': 9464, 'time': 15.952069759368896}, {'move': 'c8d7', 'evaluation': -97, 'num_eval': -1, 'time': 0.0004508495330810547}, {'move': 'b5d7', 'evaluation': 637.9, 'num_eval': 14434, 'time': 24.918559074401855}, {'move': 'e8d7', 'evaluation': -519, 'num_eval': -1, 'time': 0.0005960464477539062}, {'move': 'b2b4', 'evaluation': 568.0, 'num_eval': 11431, 'time': 21.372546911239624}, {'move': 'c5d4', 'evaluation': -539, 'num_eval': -1, 'time': 0.0011239051818847656}, {'move': 'g2g3', 'evaluation': 592.6, 'num_eval': 9241, 'time': 16.50050711631775}, {'move': 'b8c6', 'evaluation': -619, 'num_eval': -1, 'time': 0.0008530616760253906}, {'move': 'f2f3', 'evaluation': 702.6, 'num_eval': 11403, 'time': 25.76782488822937}, {'move': 'c6b4', 'evaluation': -749, 'num_eval': -1, 'time': 0.0008032321929931641}, {'move': 'g1h3', 'evaluation': 741.6, 'num_eval': 5789, 'time': 9.964263916015625}, {'move': 'd5e4', 'evaluation': -823, 'num_eval': -1, 'time': 0.00045013427734375}, {'move': 'f1b5', 'evaluation': 837.2, 'num_eval': 7896, 'time': 14.239274978637695}, {'move': 'd7c7', 'evaluation': -839, 'num_eval': -1, 'time': 0.000244140625}, {'move': 'e1f1', 'evaluation': 726.6, 'num_eval': 5071, 'time': 10.382746934890747}, {'move': 'b4c2', 'evaluation': -814, 'num_eval': -1, 'time': 0.0007297992706298828}, {'move': 'b5e8', 'evaluation': 706.3, 'num_eval': 7304, 'time': 15.870094060897827}, {'move': 'd8e8', 'evaluation': -1081, 'num_eval': -1, 'time': 0.00046515464782714844}, {'move': 'c1f4', 'evaluation': 666.2, 'num_eval': 6948, 'time': 15.633287906646729}, {'move': 'e6e5', 'evaluation': -1179, 'num_eval': -1, 'time': 0.0002751350402832031}, {'move': 'f4e5', 'evaluation': 621.2, 'num_eval': 5236, 'time': 11.790257930755615}, {'move': 'e8e5', 'evaluation': -1470, 'num_eval': -1, 'time': 0.0003190040588378906}, {'move': 'b1a3', 'evaluation': 585.2, 'num_eval': 3819, 'time': 9.563704013824463}, {'move': 'f8a3', 'evaluation': -1621, 'num_eval': -1, 'time': 0.0007750988006591797}, {'move': 'a1b1', 'evaluation': 505.5, 'num_eval': 2792, 'time': 6.83854603767395}, {'move': 'g8e7', 'evaluation': -1388, 'num_eval': -1, 'time': 0.00045490264892578125}, {'move': 'b1b3', 'evaluation': 634.7, 'num_eval': 5237, 'time': 13.577194929122925}, {'move': 'd4d3', 'evaluation': -1617, 'num_eval': -1, 'time': 0.0002739429473876953}, {'move': 'b3c3', 'evaluation': 718.6, 'num_eval': 3132, 'time': 5.3693811893463135}, {'move': 'e5c3', 'evaluation': -1740, 'num_eval': -1, 'time': 0.00019931793212890625}, {'move': 'f1g2', 'evaluation': 574.4, 'num_eval': 2367, 'time': 7.046979904174805}, {'move': 'c3d2', 'evaluation': -1683, 'num_eval': -1, 'time': 0.0004379749298095703}, {'move': 'h3f2', 'evaluation': 403.6, 'num_eval': 705, 'time': 2.073288917541504}, {'move': 'e4f3', 'evaluation': -1683, 'num_eval': -1, 'time': 0.000331878662109375}, {'move': 'g2f3', 'evaluation': 203.8, 'num_eval': 723, 'time': 2.1524620056152344}, {'move': 'e7g6', 'evaluation': -1886, 'num_eval': -1, 'time': 0.0003509521484375}, {'move': 'f3g2', 'evaluation': 287.8, 'num_eval': 3272, 'time': 7.0324318408966064}, {'move': 'd2e2', 'evaluation': -1596, 'num_eval': -1, 'time': 0.0003960132598876953}, {'move': 'h1b1', 'evaluation': 284.3, 'num_eval': 2683, 'time': 6.963796854019165}, {'move': 'g6e5', 'evaluation': -1696, 'num_eval': -1, 'time': 0.000308990478515625}, {'move': 'b1b7', 'evaluation': 453.1, 'num_eval': 3507, 'time': 8.327102899551392}, {'move': 'c7b7', 'evaluation': -2047, 'num_eval': -1, 'time': 0.00022101402282714844}, {'move': 'h2h4', 'evaluation': 263.4, 'num_eval': 874, 'time': 2.1377651691436768}, {'move': 'a3c5', 'evaluation': -2139, 'num_eval': -1, 'time': 0.0003268718719482422}, {'move': 'a2a4', 'evaluation': 378.2, 'num_eval': 1167, 'time': 2.959656000137329}, {'move': 'c5f2', 'evaluation': -2117, 'num_eval': -1, 'time': 0.0003800392150878906}, {'move': 'g2h2', 'evaluation': 277.9, 'num_eval': 828, 'time': 2.097132921218872}, {'move': 'a7a6', 'evaluation': -1957, 'num_eval': -1, 'time': 0.0004317760467529297}, {'move': 'h2h1', 'evaluation': 197.9, 'num_eval': 838, 'time': 2.077719211578369}, {'move': 'e2f3', 'evaluation': None, 'num_eval': -1, 'time': 0.0003142356872558594}, {'move': 'h1h2', 'evaluation': 197.7, 'num_eval': 127, 'time': 0.39034080505371094}, {'move': 'e5g4', 'evaluation': None, 'num_eval': -1, 'time': 0.0002582073211669922}, {'move': 'h2h3', 'evaluation': -10000000000191, 'num_eval': 117, 'time': 0.3471858501434326}, {'move': 'f3g3', 'evaluation': None, 'num_eval': -1, 'time': 0.00020885467529296875}]",minimax_iterative_depth_3,stockfish_500
1,1,0,"[{'move': 'e2e4', 'evaluation': 51, 'num_eval': -1, 'time': 0.0008401870727539062}, {'move': 'e7e5', 'evaluation': -517.0, 'num_eval': 4626, 'time': 6.361404895782471}, {'move': 'g1f3', 'evaluation': 72, 'num_eval': -1, 'time': 0.0006341934204101562}, {'move': 'd7d5', 'evaluation': -321.0, 'num_eval': 5532, 'time': 8.23058819770813}, {'move': 'e4d5', 'evaluation': 62, 'num_eval': -1, 'time': 0.0006582736968994141}, {'move': 'b7b5', 'evaluation': -180.9, 'num_eval': 7544, 'time': 13.131781816482544}, {'move': 'f1b5', 'evaluation': 352, 'num_eval': -1, 'time': 0.0005266666412353516}, {'move': 'c7c6', 'evaluation': -112.8, 'num_eval': 1032, 'time': 1.73176908493042}, {'move': 'd5c6', 'evaluation': 376, 'num_eval': -1, 'time': 0.0004367828369140625}, {'move': 'd8d2', 'evaluation': 81.6, 'num_eval': 12171, 'time': 21.72148084640503}, {'move': 'b1d2', 'evaluation': 993, 'num_eval': -1, 'time': 0.0004208087921142578}, {'move': 'h7h5', 'evaluation': 66.7, 'num_eval': 8261, 'time': 16.893371105194092}, {'move': 'c6c7', 'evaluation': 1032, 'num_eval': -1, 'time': 0.0004558563232421875}, {'move': 'b8d7', 'evaluation': 80.5, 'num_eval': 1567, 'time': 3.581406831741333}, {'move': 'd2e4', 'evaluation': 1037, 'num_eval': -1, 'time': 0.00035309791564941406}, {'move': 'f8b4', 'evaluation': 140.6, 'num_eval': 3185, 'time': 7.318396091461182}, {'move': 'c2c3', 'evaluation': 1130, 'num_eval': -1, 'time': 0.0002727508544921875}, {'move': 'b4c3', 'evaluation': 184.7, 'num_eval': 4158, 'time': 8.326388120651245}, {'move': 'b2c3', 'evaluation': 1367, 'num_eval': -1, 'time': 0.0001857280731201172}, {'move': 'c8a6', 'evaluation': 40.3, 'num_eval': 2885, 'time': 6.064136981964111}, {'move': 'd1d5', 'evaluation': 1882, 'num_eval': -1, 'time': 0.0005450248718261719}, {'move': 'e8f8', 'evaluation': 135.1, 'num_eval': 2170, 'time': 4.661394119262695}, {'move': 'd5a8', 'evaluation': 2215, 'num_eval': -1, 'time': 0.0006721019744873047}, {'move': 'f8e7', 'evaluation': -170.0, 'num_eval': 731, 'time': 1.886113166809082}, {'move': 'a8d8', 'evaluation': None, 'num_eval': -1, 'time': 0.0002770423889160156}, {'move': 'e7e6', 'evaluation': -10000000000241, 'num_eval': 129, 'time': 0.37851715087890625}, {'move': 'd8d7', 'evaluation': None, 'num_eval': -1, 'time': 0.00038623809814453125}]",stockfish_500,minimax_iterative_depth_3
