,white,black,moves,white_agent,black_agent
0,0,1,"[{'move': 'f2f3', 'evaluation': 798.8, 'num_eval': 3799, 'time': 2.3616130352020264}, {'move': 'd7d5', 'evaluation': -13, 'num_eval': -1, 'time': 0.0006699562072753906}, {'move': 'c2c4', 'evaluation': 737.8, 'num_eval': 6108, 'time': 4.976763963699341}, {'move': 'd5d4', 'evaluation': -58, 'num_eval': -1, 'time': 0.00043582916259765625}, {'move': 'b2b3', 'evaluation': 753.6, 'num_eval': 6028, 'time': 5.032442092895508}, {'move': 'h7h5', 'evaluation': -84, 'num_eval': -1, 'time': 0.0004642009735107422}, {'move': 'b1h7', 'evaluation': 683.5, 'num_eval': 7822, 'time': 7.913345098495483}, {'move': 'h8h7', 'evaluation': -757, 'num_eval': -1, 'time': 0.00031495094299316406}, {'move': 'g2g4', 'evaluation': 623.0, 'num_eval': 5017, 'time': 5.194066047668457}, {'move': 'h5g4', 'evaluation': -838, 'num_eval': -1, 'time': 0.0003750324249267578}, {'move': 'e1h4', 'evaluation': 696.8, 'num_eval': 5298, 'time': 6.175065994262695}, {'move': 'h7h4', 'evaluation': -1060, 'num_eval': -1, 'time': 0.00043702125549316406}, {'move': 'd2d3', 'evaluation': 571.7, 'num_eval': 5432, 'time': 6.508718967437744}, {'move': 'c7c5', 'evaluation': -1118, 'num_eval': -1, 'time': 0.00047087669372558594}, {'move': 'h2h3', 'evaluation': 426.9, 'num_eval': 6053, 'time': 7.588207960128784}, {'move': 'g4g3', 'evaluation': -1159, 'num_eval': -1, 'time': 0.0004019737243652344}, {'move': 'f1g3', 'evaluation': 401.4, 'num_eval': 6368, 'time': 8.256638050079346}, {'move': 'b8g3', 'evaluation': -1208, 'num_eval': -1, 'time': 0.00030517578125}, {'move': 'h1h2', 'evaluation': 460.7, 'num_eval': 4632, 'time': 6.231734991073608}, {'move': 'g3h2', 'evaluation': -1355, 'num_eval': -1, 'time': 0.0003361701965332031}, {'move': 'g1h2', 'evaluation': 431.4, 'num_eval': 668, 'time': 0.8172099590301514}, {'move': 'e8d7', 'evaluation': -1650, 'num_eval': -1, 'time': 0.0003020763397216797}, {'move': 'd1f2', 'evaluation': 420.7, 'num_eval': 1417, 'time': 1.4233589172363281}, {'move': 'd7e6', 'evaluation': -1818, 'num_eval': -1, 'time': 0.00034999847412109375}, {'move': 'h2g2', 'evaluation': 385.9, 'num_eval': 3107, 'time': 3.75799298286438}, {'move': 'e6e2', 'evaluation': -1630, 'num_eval': -1, 'time': 0.00029015541076660156}, {'move': 'a2a4', 'evaluation': 286.7, 'num_eval': 1622, 'time': 1.927720069885254}, {'move': 'h4h3', 'evaluation': -1941, 'num_eval': -1, 'time': 0.0004000663757324219}, {'move': 'g2g1', 'evaluation': 225.1, 'num_eval': 1738, 'time': 2.4011008739471436}, {'move': 'h3g3', 'evaluation': -2673, 'num_eval': -1, 'time': 0.00034689903259277344}, {'move': 'g1h1', 'evaluation': 220.8, 'num_eval': 325, 'time': 0.4802870750427246}, {'move': 'e2f1', 'evaluation': None, 'num_eval': -1, 'time': 0.00035309791564941406}, {'move': 'h1h2', 'evaluation': -10000000000171, 'num_eval': 158, 'time': 0.24255013465881348}, {'move': 'g3g2', 'evaluation': None, 'num_eval': -1, 'time': 0.00027298927307128906}]",minimax_iterative_depth_3,stockfish_350
1,1,0,"[{'move': 'e2e4', 'evaluation': 49, 'num_eval': -1, 'time': 0.002439260482788086}, {'move': 'f7f5', 'evaluation': -486.8, 'num_eval': 4345, 'time': 3.020768165588379}, {'move': 'e4f5', 'evaluation': 137, 'num_eval': -1, 'time': 0.00044274330139160156}, {'move': 'd7d5', 'evaluation': -361.4, 'num_eval': 5398, 'time': 4.484352111816406}, {'move': 'f1g3', 'evaluation': 184, 'num_eval': -1, 'time': 0.0005381107330322266}, {'move': 'c7c5', 'evaluation': -176.3, 'num_eval': 7592, 'time': 5.982972860336304}, {'move': 'd1c3', 'evaluation': 140, 'num_eval': -1, 'time': 0.0006270408630371094}, {'move': 'h7h5', 'evaluation': 23.7, 'num_eval': 9418, 'time': 8.064241886138916}, {'move': 'c3d5', 'evaluation': 140, 'num_eval': -1, 'time': 0.0006620883941650391}, {'move': 'b7b5', 'evaluation': 219.8, 'num_eval': 5071, 'time': 4.658451080322266}, {'move': 'd5e7', 'evaluation': 290, 'num_eval': -1, 'time': 0.0013151168823242188}, {'move': 'e8e7', 'evaluation': 266.0, 'num_eval': 1236, 'time': 1.3701062202453613}, {'move': 'e1e7', 'evaluation': 667, 'num_eval': -1, 'time': 0.0003762245178222656}, {'move': 'a7a5', 'evaluation': 187.0, 'num_eval': 2979, 'time': 2.5986721515655518}, {'move': 'e7d8', 'evaluation': 892, 'num_eval': -1, 'time': 0.0005729198455810547}, {'move': 'g7g5', 'evaluation': 187.2, 'num_eval': 3276, 'time': 2.585659980773926}, {'move': 'g3e4', 'evaluation': 1328, 'num_eval': -1, 'time': 0.0003910064697265625}, {'move': 'g8g7', 'evaluation': 257.7, 'num_eval': 3270, 'time': 3.5991899967193604}, {'move': 'd8g5', 'evaluation': 1331, 'num_eval': -1, 'time': 0.00047016143798828125}, {'move': 'f8g6', 'evaluation': 291.4, 'num_eval': 489, 'time': 0.6265687942504883}, {'move': 'g5f6', 'evaluation': 1548, 'num_eval': -1, 'time': 0.00046706199645996094}, {'move': 'g7g8', 'evaluation': 291.4, 'num_eval': 306, 'time': 0.4025309085845947}, {'move': 'f5g6', 'evaluation': 1548, 'num_eval': -1, 'time': 0.0004291534423828125}, {'move': 'b8h2', 'evaluation': 250.9, 'num_eval': 1525, 'time': 1.739264965057373}, {'move': 'h1h2', 'evaluation': 1691, 'num_eval': -1, 'time': 0.00032520294189453125}, {'move': 'h8h7', 'evaluation': 120.6, 'num_eval': 1499, 'time': 1.7761521339416504}, {'move': 'g6h7', 'evaluation': 2473, 'num_eval': -1, 'time': 0.00045609474182128906}, {'move': 'g8h7', 'evaluation': 40.7, 'num_eval': 103, 'time': 0.14748907089233398}, {'move': 'f6f7', 'evaluation': None, 'num_eval': -1, 'time': 0.0003631114959716797}, {'move': 'h7h8', 'evaluation': -10000000000076, 'num_eval': 179, 'time': 0.2444007396697998}, {'move': 'h2h5', 'evaluation': None, 'num_eval': -1, 'time': 0.000293731689453125}]",stockfish_350,minimax_iterative_depth_3
