,Unnamed: 0,white,black,moves,white_agent,black_agent,winner
0,0,1.0,0.0,"[{'move': 'e2e3', 'evaluation': -2.1, 'num_eval': 1338, 'time': 1.7973041534423828}, {'move': 'b7b6', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f1b5', 'evaluation': 0.6000000000000001, 'num_eval': 2558, 'time': 3.7133190631866455}, {'move': 'a7a5', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd1h5', 'evaluation': 2.2, 'num_eval': 3070, 'time': 4.4866838455200195}, {'move': 'g7g5', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'b1c3', 'evaluation': 2.6000000000000005, 'num_eval': 3490, 'time': 4.998055934906006}, {'move': 'a5a4', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'h2h4', 'evaluation': 2.7, 'num_eval': 3801, 'time': 5.588910818099976}, {'move': 'e7e6', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'h4g5', 'evaluation': 2.7, 'num_eval': 4532, 'time': 7.354892730712891}, {'move': 'a8a7', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'h1h4', 'evaluation': 3.4000000000000004, 'num_eval': 5093, 'time': 9.567184686660767}, {'move': 'c8b7', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'b2b3', 'evaluation': 3.5, 'num_eval': 6358, 'time': 12.162093162536621}, {'move': 'c7c5', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'c1a3', 'evaluation': 3.8000000000000007, 'num_eval': 6627, 'time': 12.835675954818726}, {'move': 'd8c7', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'a3c5', 'evaluation': 3.4000000000000004, 'num_eval': 9225, 'time': 19.996585845947266}, {'move': 'a4a3', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'c5b6', 'evaluation': 3.5, 'num_eval': 7928, 'time': 15.0678231716156}, {'move': 'a7a5', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'b6c7', 'evaluation': 4.0, 'num_eval': 9097, 'time': 17.892366886138916}, {'move': 'h7h6', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'b5e2', 'evaluation': 4.1000000000000005, 'num_eval': 5998, 'time': 10.703850030899048}, {'move': 'a5a4', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'c3a4', 'evaluation': 4.1000000000000005, 'num_eval': 8250, 'time': 17.100623846054077}, {'move': 'f8e7', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'a4c5', 'evaluation': 4.2, 'num_eval': 6463, 'time': 12.713343143463135}, {'move': 'b7c6', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'a1b1', 'evaluation': 4.300000000000001, 'num_eval': 6492, 'time': 12.362855911254883}, {'move': 'c6d5', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'b3b4', 'evaluation': 4.300000000000001, 'num_eval': 6343, 'time': 12.97365117073059}, {'move': 'e8f8', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'c5d7', 'evaluation': 4.1000000000000005, 'num_eval': 6146, 'time': 13.100207090377808}, {'move': 'f8g7', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'g5h6', 'evaluation': 4.300000000000001, 'num_eval': 5919, 'time': 11.780755043029785}, {'move': 'h8h6', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'h5g4', 'evaluation': 4.300000000000001, 'num_eval': 7158, 'time': 14.543509006500244}, {'move': 'g7h7', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd7f8', 'evaluation': 4.1000000000000005, 'num_eval': 6708, 'time': 12.89683985710144}, {'move': 'h7h8', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'g4d4', 'evaluation': 4.2, 'num_eval': 6414, 'time': 12.273736953735352}, {'move': 'e7f6', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f8g6', 'evaluation': 4.0, 'num_eval': 6794, 'time': 13.477625846862793}, {'move': 'h8g7', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd4f4', 'evaluation': 3.1000000000000005, 'num_eval': 7581, 'time': 15.41826581954956}, {'move': 'h6h8', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'h4h8', 'evaluation': 3.5, 'num_eval': 6301, 'time': 12.09493088722229}, {'move': 'd5g2', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'c7d6', 'evaluation': 3.3000000000000007, 'num_eval': 5790, 'time': 11.286827087402344}, {'move': 'g2f3', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'e2f3', 'evaluation': 3.5, 'num_eval': 5256, 'time': 10.677290916442871}, {'move': 'e6e5', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd6f8', 'evaluation': 9999999999998, 'num_eval': 4457, 'time': 7.923315763473511}, {'move': 'g7g6', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f3h5', 'evaluation': 9999999999999, 'num_eval': 11084, 'time': 18.57095193862915}]",minimax_iterative_depth_3,RandomAgent,minimax_iterative_depth_3
1,1,0.0,1.0,"[{'move': 'a2a4', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd7d5', 'evaluation': -2.3, 'num_eval': 1359, 'time': 1.6302950382232666}, {'move': 'd2d3', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd8d6', 'evaluation': -1.5, 'num_eval': 2740, 'time': 4.001147031784058}, {'move': 'g1f3', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd6b4', 'evaluation': 1.6, 'num_eval': 7772, 'time': 12.676208019256592}, {'move': 'f3d2', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'b4d4', 'evaluation': 1.7000000000000002, 'num_eval': 5506, 'time': 8.111032962799072}, {'move': 'd2b3', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd4b4', 'evaluation': 1.6, 'num_eval': 8261, 'time': 14.559251070022583}, {'move': 'd1d2', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'b4g4', 'evaluation': 1.4000000000000004, 'num_eval': 6379, 'time': 11.194883823394775}, {'move': 'b3c5', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'c8f5', 'evaluation': 1.4000000000000004, 'num_eval': 7091, 'time': 12.002954006195068}, {'move': 'd2f4', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'g4f4', 'evaluation': -2.2, 'num_eval': 5367, 'time': 11.117242813110352}, {'move': 'e1d1', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f4f2', 'evaluation': 1.6, 'num_eval': 6743, 'time': 12.164055109024048}, {'move': 'c2c4', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'b8c6', 'evaluation': 2.0, 'num_eval': 5129, 'time': 9.016797065734863}, {'move': 'd1d2', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'g8f6', 'evaluation': 2.4000000000000004, 'num_eval': 5437, 'time': 9.32737421989441}, {'move': 'd2d1', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'c6d4', 'evaluation': 2.5, 'num_eval': 6627, 'time': 12.438148975372314}, {'move': 'c5e4', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f6e4', 'evaluation': 2.8000000000000007, 'num_eval': 3512, 'time': 7.166414976119995}, {'move': 'h2h3', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'e7e5', 'evaluation': 3.2, 'num_eval': 7150, 'time': 12.471011877059937}, {'move': 'g2g4', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f8e7', 'evaluation': 3.6000000000000005, 'num_eval': 7620, 'time': 14.197977066040039}, {'move': 'f1g2', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f2e2', 'evaluation': 9999999999999, 'num_eval': 9619, 'time': 17.66865611076355}]",RandomAgent,minimax_iterative_depth_3,minimax_iterative_depth_3
2,0,1.0,0.0,"[{'move': 'd2d4', 'evaluation': 18.0, 'num_eval': 2154, 'time': 2.6996679306030273}, {'move': 'b7b6', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'b1c3', 'evaluation': 28.0, 'num_eval': 4081, 'time': 5.214818954467773}, {'move': 'e7e5', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'g1f3', 'evaluation': 32.7, 'num_eval': 9008, 'time': 12.709351778030396}, {'move': 'h7h5', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'e2e4', 'evaluation': 37.9, 'num_eval': 8529, 'time': 12.811501741409302}, {'move': 'd7d5', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f1b5', 'evaluation': 39.1, 'num_eval': 15653, 'time': 23.969241857528687}, {'move': 'b8d7', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'b5c6', 'evaluation': 43.7, 'num_eval': 10189, 'time': 16.00643801689148}, {'move': 'e5d4', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd1d4', 'evaluation': 50.0, 'num_eval': 8425, 'time': 12.725456237792969}, {'move': 'd8h4', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd4e5', 'evaluation': 50.0, 'num_eval': 7215, 'time': 9.652252197265625}, {'move': 'f8e7', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'c1e3', 'evaluation': 50.1, 'num_eval': 7855, 'time': 10.54069995880127}, {'move': 'h4f2', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'e1f2', 'evaluation': 61.3, 'num_eval': 1948, 'time': 2.714958906173706}, {'move': 'f7f5', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'a1g1', 'evaluation': 57.8, 'num_eval': 43628, 'time': 59.36635708808899}, {'move': 'b6b5', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'h2h3', 'evaluation': 58.0, 'num_eval': 35316, 'time': 56.2458930015564}, {'move': 'e8f8', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'e5f5', 'evaluation': 62.0, 'num_eval': 41766, 'time': 74.45750403404236}, {'move': 'd7f6', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f5f4', 'evaluation': 56.0, 'num_eval': 44307, 'time': 72.24152708053589}, {'move': 'e7d8', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'g1d1', 'evaluation': 62.2, 'num_eval': 34216, 'time': 52.781513929367065}, {'move': 'g8e7', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'e3c5', 'evaluation': 62.7, 'num_eval': 28410, 'time': 52.40605092048645}, {'move': 'd5e4', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd1d8', 'evaluation': 68.2, 'num_eval': 41473, 'time': 67.9199206829071}, {'move': 'f8f7', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f3g5', 'evaluation': 62.7, 'num_eval': 36277, 'time': 59.568030834198}, {'move': 'f7g6', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'h1d1', 'evaluation': 59.8, 'num_eval': 30586, 'time': 46.390358209609985}, {'move': 'c8d7', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd8d7', 'evaluation': 59.3, 'num_eval': 28611, 'time': 49.29122591018677}, {'move': 'h8c8', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f2e3', 'evaluation': 66.9, 'num_eval': 30072, 'time': 46.88047695159912}, {'move': 'e7f5', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f4f5', 'evaluation': 66.8, 'num_eval': 1260, 'time': 246.74606275558472}, {'move': 'g6h6', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'g5f7', 'evaluation': 10000000000074, 'num_eval': 18946, 'time': 28.731186866760254}]",minimax_iterative_depth_3,RandomAgent,minimax_iterative_depth_3
3,1,0.0,1.0,"[{'move': 'f2f3', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd7d5', 'evaluation': 18.3, 'num_eval': 1810, 'time': 1.9129359722137451}, {'move': 'b1a3', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'b8c6', 'evaluation': 28.5, 'num_eval': 3094, 'time': 3.433511972427368}, {'move': 'g1h3', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd8d6', 'evaluation': 34.3, 'num_eval': 3066, 'time': 3.722409963607788}, {'move': 'e2e3', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'c8f5', 'evaluation': 39.0, 'num_eval': 6750, 'time': 8.7325439453125}, {'move': 'g2g3', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd6e5', 'evaluation': 43.9, 'num_eval': 8855, 'time': 10.559110164642334}, {'move': 'b2b3', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'a8d8', 'evaluation': 49.1, 'num_eval': 8828, 'time': 11.248341083526611}, {'move': 'h3f2', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'e7e6', 'evaluation': 54.1, 'num_eval': 10890, 'time': 13.84696102142334}, {'move': 'f1a6', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f8c5', 'evaluation': 59.2, 'num_eval': 11173, 'time': 15.36624789237976}, {'move': 'h2h4', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'g8f6', 'evaluation': 60.1, 'num_eval': 14379, 'time': 20.26175308227539}, {'move': 'e3e4', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'c5b4', 'evaluation': 64.2, 'num_eval': 21345, 'time': 28.16963505744934}, {'move': 'f3f4', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'b4d2', 'evaluation': 57.0, 'num_eval': 38672, 'time': 59.62831401824951}, {'move': 'c1d2', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'e5d4', 'evaluation': 52.2, 'num_eval': 13784, 'time': 23.353016138076782}, {'move': 'd1h5', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd4a1', 'evaluation': 52.8, 'num_eval': 10070, 'time': 15.994733095169067}, {'move': 'e1e2', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'a1d4', 'evaluation': 51.1, 'num_eval': 12835, 'time': 19.60443091392517}, {'move': 'h5h7', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f5h7', 'evaluation': 54.0, 'num_eval': 9512, 'time': 15.87743330001831}, {'move': 'a3b1', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'h7e4', 'evaluation': 59.1, 'num_eval': 16701, 'time': 27.24091386795044}, {'move': 'd2b4', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'e4g2', 'evaluation': 64.3, 'num_eval': 18171, 'time': 28.853408813476562}, {'move': 'a6b5', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'h8h5', 'evaluation': 64.1, 'num_eval': 3385, 'time': 5.541162014007568}, {'move': 'b4a5', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'e8e7', 'evaluation': 65.3, 'num_eval': 5722, 'time': 9.411557912826538}, {'move': 'f2d1', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd4e4', 'evaluation': 73.4, 'num_eval': 10067, 'time': 15.894986867904663}, {'move': 'e2f2', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'e4f3', 'evaluation': 73.5, 'num_eval': 9175, 'time': 14.603302001953125}, {'move': 'f2e1', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f3g3', 'evaluation': 73.6, 'num_eval': 9003, 'time': 15.254625082015991}, {'move': 'e1e2', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'g3f3', 'evaluation': 73.7, 'num_eval': 8910, 'time': 14.493031740188599}, {'move': 'e2e1', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f3g3', 'evaluation': 73.6, 'num_eval': 9136, 'time': 15.60316801071167}, {'move': 'd1f2', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'g3e3', 'evaluation': 75.7, 'num_eval': 9799, 'time': 17.399747848510742}, {'move': 'e1d1', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'g2f3', 'evaluation': 75.9, 'num_eval': 16855, 'time': 29.187267780303955}, {'move': 'b5e2', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'e3d4', 'evaluation': 75.3, 'num_eval': 13152, 'time': 23.395262956619263}, {'move': 'a5d2', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'e7d6', 'evaluation': 70.4, 'num_eval': 12353, 'time': 22.6785569190979}, {'move': 'a2a3', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd6c5', 'evaluation': 71.2, 'num_eval': 7521, 'time': 12.680418252944946}, {'move': 'c2c3', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f3e2', 'evaluation': 72.4, 'num_eval': 7076, 'time': 12.47984790802002}, {'move': 'd1c1', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'e2f3', 'evaluation': 69.9, 'num_eval': 8181, 'time': 14.824254035949707}, {'move': 'f2e4', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd4e4', 'evaluation': 77.0, 'num_eval': 1390, 'time': 2.4088358879089355}, {'move': 'h1g1', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'e4d3', 'evaluation': 81.3, 'num_eval': 10101, 'time': 16.15005397796631}, {'move': 'g1g7', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd3f1', 'evaluation': 81.5, 'num_eval': 12957, 'time': 19.632769107818604}, {'move': 'd2e1', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f1e1', 'evaluation': 81.8, 'num_eval': 16149, 'time': 28.00373387336731}, {'move': 'c1c2', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f3e4', 'evaluation': 10000000000063, 'num_eval': 13315, 'time': 20.913745880126953}, {'move': 'c2b2', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'e1b1', 'evaluation': 10000000000064, 'num_eval': 13885, 'time': 23.351032972335815}]",RandomAgent,minimax_iterative_depth_3,minimax_iterative_depth_3
4,0,1.0,0.0,"[{'move': 'd2d4', 'evaluation': 18.0, 'num_eval': 846, 'time': 1.032315969467163}, {'move': 'b7b6', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'g1f3', 'evaluation': 28.0, 'num_eval': 1516, 'time': 1.9523117542266846}, {'move': 'e7e5', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'b1c3', 'evaluation': 32.7, 'num_eval': 3989, 'time': 6.266608238220215}, {'move': 'h7h5', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'e2e4', 'evaluation': 37.9, 'num_eval': 4851, 'time': 8.143700122833252}, {'move': 'd7d5', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f1b5', 'evaluation': 39.1, 'num_eval': 6814, 'time': 12.750956773757935}, {'move': 'b8d7', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'b5c6', 'evaluation': 43.7, 'num_eval': 3346, 'time': 5.62444806098938}, {'move': 'e5d4', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd1d4', 'evaluation': 50.0, 'num_eval': 2823, 'time': 4.686566114425659}, {'move': 'd8h4', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd4e5', 'evaluation': 50.0, 'num_eval': 1323, 'time': 2.3979241847991943}, {'move': 'f8e7', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'c1e3', 'evaluation': 50.1, 'num_eval': 2029, 'time': 3.9003100395202637}, {'move': 'h4f2', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'e1f2', 'evaluation': 61.3, 'num_eval': 1191, 'time': 1.9659929275512695}, {'move': 'f7f5', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'a1g1', 'evaluation': 57.8, 'num_eval': 25789, 'time': 42.540627002716064}, {'move': 'b6b5', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'h2h3', 'evaluation': 58.0, 'num_eval': 20552, 'time': 34.946757078170776}, {'move': 'e8f8', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'e5f5', 'evaluation': 62.0, 'num_eval': 3783, 'time': 7.5042219161987305}, {'move': 'd7f6', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f5f4', 'evaluation': 56.0, 'num_eval': 32600, 'time': 61.64979386329651}, {'move': 'e7d8', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'g1d1', 'evaluation': 62.2, 'num_eval': 6635, 'time': 12.618155002593994}, {'move': 'g8e7', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'e3c5', 'evaluation': 62.7, 'num_eval': 7898, 'time': 16.42652201652527}, {'move': 'd5e4', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd1d8', 'evaluation': 68.2, 'num_eval': 10563, 'time': 20.681575059890747}, {'move': 'f8f7', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f3g5', 'evaluation': 62.7, 'num_eval': 23681, 'time': 51.22231602668762}, {'move': 'f7g6', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'h1d1', 'evaluation': 59.8, 'num_eval': 19339, 'time': 41.4692280292511}, {'move': 'c8d7', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd8d7', 'evaluation': 59.3, 'num_eval': 17254, 'time': 38.09832692146301}, {'move': 'h8c8', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f2e3', 'evaluation': 66.9, 'num_eval': 17460, 'time': 35.974839210510254}, {'move': 'e7f5', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f4f5', 'evaluation': 66.8, 'num_eval': 503, 'time': 1.12788724899292}, {'move': 'g6h6', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'g5f7', 'evaluation': 10000000000074, 'num_eval': 7876, 'time': 15.458271980285645}]",minimax_depth_3,RandomAgent,minimax_depth_3
5,1,0.0,1.0,"[{'move': 'f2f3', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd7d5', 'evaluation': 18.3, 'num_eval': 596, 'time': 0.8047728538513184}, {'move': 'b1a3', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'g8f6', 'evaluation': 28.5, 'num_eval': 1229, 'time': 1.8147640228271484}, {'move': 'g1h3', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd8d6', 'evaluation': 34.3, 'num_eval': 1547, 'time': 2.3696181774139404}, {'move': 'e2e3', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'c8f5', 'evaluation': 39.0, 'num_eval': 3340, 'time': 5.705310821533203}, {'move': 'g2g3', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'c7c5', 'evaluation': 44.0, 'num_eval': 4087, 'time': 7.107104063034058}, {'move': 'b2b3', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd6e5', 'evaluation': 49.3, 'num_eval': 3426, 'time': 5.97238302230835}, {'move': 'h3f2', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'b8c6', 'evaluation': 54.2, 'num_eval': 3296, 'time': 6.004406929016113}, {'move': 'f1a6', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'e7e6', 'evaluation': 59.0, 'num_eval': 5888, 'time': 10.730769872665405}, {'move': 'h2h4', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f8d6', 'evaluation': 60.1, 'num_eval': 4148, 'time': 7.709494113922119}, {'move': 'e3e4', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd6c7', 'evaluation': 62.5, 'num_eval': 5322, 'time': 9.938565254211426}, {'move': 'f3f4', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'e5d4', 'evaluation': 59.7, 'num_eval': 14317, 'time': 29.35260796546936}, {'move': 'a1b1', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd5e4', 'evaluation': 64.5, 'num_eval': 7967, 'time': 15.827087879180908}, {'move': 'd2d3', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'a8d8', 'evaluation': 64.9, 'num_eval': 4902, 'time': 10.068647861480713}, {'move': 'a6b5', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd4c3', 'evaluation': 64.8, 'num_eval': 3978, 'time': 8.361781120300293}, {'move': 'e1e2', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'e4d3', 'evaluation': 64.3, 'num_eval': 3317, 'time': 7.0509631633758545}, {'move': 'e2f3', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd3c2', 'evaluation': 68.2, 'num_eval': 4521, 'time': 9.887858867645264}, {'move': 'f3e2', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f5g4', 'evaluation': 69.3, 'num_eval': 4650, 'time': 10.31020998954773}, {'move': 'e2f1', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'g4h3', 'evaluation': 68.7, 'num_eval': 6348, 'time': 14.646839141845703}, {'move': 'f1g1', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'c3g3', 'evaluation': 10000000000044, 'num_eval': 3087, 'time': 6.8515331745147705}]",RandomAgent,minimax_depth_3,minimax_depth_3
6,0,1.0,0.0,"[{'move': 'e2e3', 'evaluation': -2.1, 'num_eval': 726, 'time': 1.0294079780578613}, {'move': 'b7b6', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f1b5', 'evaluation': 0.6000000000000001, 'num_eval': 1293, 'time': 1.6489300727844238}, {'move': 'a7a5', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'd1h5', 'evaluation': 2.2, 'num_eval': 1565, 'time': 2.0152039527893066}, {'move': 'g7g5', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'b1c3', 'evaluation': 2.6000000000000005, 'num_eval': 2098, 'time': 2.6966419219970703}, {'move': 'a5a4', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'g1f3', 'evaluation': 2.7, 'num_eval': 2220, 'time': 2.9110519886016846}, {'move': 'c7c6', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'f3e5', 'evaluation': 3.3000000000000007, 'num_eval': 1973, 'time': 2.5340468883514404}, {'move': 'd7d5', 'evaluation': 0, 'num_eval': 0, 'time': 0}, {'move': 'h5f7', 'evaluation': 9999999999999, 'num_eval': 2323, 'time': 3.5999810695648193}]",minimax_depth_3,RandomAgent,minimax_depth_3
